APPOINTMENTID,APPOINTMENTDATE,APPOINTMENTSTARTTIME,APPOINTMENTDURATION,PROVIDERID
286543,2025-01-17,12:15:00,10,282
286564,2025-01-17,11:45:00,10,282
286441,2025-01-14,15:00:00,20,104
286627,2025-01-13,14:20:00,20,104
286556,2025-01-17,10:15:00,10,248
286616,2025-01-17,13:15:00,10,108
285836,2025-01-14,13:00:00,20,104
286148,2025-01-16,12:30:00,10,221
287032,2025-01-19,16:20:00,20,118
287329,2025-01-19,18:40:00,20,118
286172,2025-01-19,20:00:00,10,221
286872,2025-01-20,16:00:00,10,119
287052,2025-01-20,09:40:00,20,102
287902,2025-01-16,15:50:00,20,100
286816,2025-01-20,12:40:00,10,301
286853,2025-01-20,11:45:00,10,119
287268,2025-01-20,17:00:00,20,318
286406,2025-01-20,19:00:00,20,286
286856,2025-01-20,13:00:00,10,225
286571,2025-01-17,13:15:00,10,248
286520,2025-01-17,11:15:00,10,248
287720,2025-01-21,13:15:00,10,263
287904,2025-01-21,18:45:00,20,289
287566,2025-01-21,13:45:00,10,289
287396,2025-01-21,08:15:00,10,119
287076,2025-01-21,12:30:00,10,248
286896,2025-01-21,12:00:00,10,248
287299,2025-01-21,18:40:00,20,290
287096,2025-01-21,13:40:00,20,337
287035,2025-01-21,12:15:00,10,248
287336,2025-01-21,12:15:00,10,289
286260,2025-01-21,15:00:00,10,103
286675,2025-01-10,16:30:00,60,118
286268,2025-01-21,17:00:00,10,103
286630,2025-01-17,13:30:00,10,108
287367,2025-01-21,07:30:00,10,168
287483,2025-01-22,10:40:00,20,337
287341,2025-01-22,06:40:00,10,201
287231,2025-01-22,16:45:00,10,248
287226,2025-01-22,16:45:00,10,289
287206,2025-01-22,16:00:00,10,289
287250,2025-01-22,15:15:00,10,289
286033,2025-01-22,13:40:00,20,236
286488,2025-01-22,10:00:00,10,282
286732,2025-01-22,20:00:00,20,118
286487,2025-01-22,17:15:00,10,108
287375,2025-01-21,14:00:00,20,337
286961,2025-01-21,10:40:00,20,337
287091,2025-01-21,12:45:00,10,248
287199,2025-01-21,15:30:00,10,248
287892,2025-01-23,18:15:00,10,289
286122,2025-01-23,13:15:00,10,221
286065,2025-01-23,13:30:00,10,103
285831,2025-01-23,07:00:00,10,201
286064,2025-01-23,11:20:00,20,116
286159,2025-01-23,09:45:00,10,119
286143,2025-01-23,14:30:00,10,103
286066,2025-01-23,11:45:00,10,221
286021,2025-01-23,12:30:00,10,103
286069,2025-01-23,13:45:00,10,103
285945,2025-01-23,09:30:00,10,221
286212,2025-01-23,16:45:00,10,103
285829,2025-01-23,07:45:00,10,221
286327,2025-01-23,17:00:00,10,108
286146,2025-01-23,14:45:00,10,103
285987,2025-01-23,11:45:00,10,103
286227,2025-01-23,15:00:00,10,248
286031,2025-01-23,10:15:00,10,221
286191,2025-01-23,14:15:00,10,271
286203,2025-01-23,14:30:00,10,271
286075,2025-01-23,12:15:00,10,221
286132,2025-01-09,13:00:00,60,236
286106,2025-01-23,12:15:00,10,263
286459,2025-01-23,13:45:00,10,263
286637,2025-01-22,09:30:00,30,119
286206,2025-01-24,13:30:00,10,103
286412,2025-01-24,14:00:00,10,108
286228,2025-01-24,10:00:00,10,103
286233,2025-01-24,12:00:00,10,103
286225,2025-01-24,11:30:00,10,103
286283,2025-01-24,14:30:00,10,103
286326,2025-01-24,10:30:00,10,103
286385,2025-01-24,15:15:00,10,103
286549,2025-01-24,12:15:00,10,108
286714,2025-01-24,17:45:00,10,108
286602,2025-01-24,11:30:00,10,108
286552,2025-01-24,12:45:00,10,108
286643,2025-01-24,13:15:00,10,342
286535,2025-01-24,12:00:00,10,282
286511,2025-01-24,10:45:00,10,282
286463,2025-01-24,10:00:00,10,263
286496,2025-01-24,10:30:00,10,282
286468,2025-01-24,10:00:00,10,282
286521,2025-01-24,11:00:00,10,282
286192,2025-01-22,12:00:00,20,104
286280,2025-01-24,14:15:00,10,103
286253,2025-01-24,13:45:00,10,103
287037,2025-01-21,13:20:00,20,104
286368,2025-01-23,18:00:00,20,289
285921,2025-01-23,09:15:00,10,289
286438,2025-01-24,08:45:00,10,263
286480,2025-01-24,09:45:00,10,263
286207,2025-01-21,19:00:00,60,376
286639,2025-01-22,17:30:00,30,289
287127,2025-01-27,09:00:00,10,287
287177,2025-01-27,14:30:00,10,119
287316,2025-01-27,20:20:00,20,290
286876,2025-01-27,09:30:00,10,119
287300,2025-01-27,18:30:00,10,289
287253,2025-01-27,18:20:00,20,224
286830,2025-01-27,08:00:00,10,263
287187,2025-01-27,15:30:00,10,289
287286,2025-01-27,18:15:00,10,108
286453,2025-01-27,16:00:00,20,224
286512,2025-01-20,07:00:00,30,201
287108,2025-01-27,13:15:00,10,263
286852,2025-01-27,08:15:00,10,263
287744,2025-01-28,15:45:00,10,248
287734,2025-01-28,14:45:00,10,282
287445,2025-01-28,10:15:00,10,263
287295,2025-01-27,18:40:00,20,286
286988,2025-01-28,16:40:00,20,224
286214,2025-01-28,16:00:00,20,287
286354,2025-01-28,14:40:00,10,287
286489,2025-01-28,20:20:00,20,233
286646,2025-01-28,20:00:00,10,108
286452,2025-01-28,12:40:00,20,161
286651,2025-01-28,11:40:00,20,161
285932,2025-01-28,12:20:00,20,270
287617,2025-01-28,11:30:00,10,168
287102,2025-01-27,12:45:00,10,248
287120,2025-01-27,14:00:00,10,248
287106,2025-01-27,15:00:00,20,270
287103,2025-01-27,13:00:00,20,116
287209,2025-01-27,16:00:00,10,248
286669,2025-01-27,16:00:00,20,270
286983,2025-01-29,10:00:00,20,224
287160,2025-01-29,12:20:00,20,161
285994,2025-01-29,09:15:00,10,263
287279,2025-01-17,14:45:00,10,108
286656,2025-01-23,16:15:00,10,108
286369,2025-01-24,13:00:00,10,103
286335,2025-01-24,15:00:00,10,103
287552,2025-01-21,11:15:00,10,168
287912,2025-01-24,11:40:00,20,232
287756,2025-01-28,16:00:00,20,270
286880,2025-01-28,13:30:00,10,168
285832,2025-01-30,07:40:00,20,236
285947,2025-01-30,10:15:00,10,221
286051,2025-01-30,10:00:00,20,270
287421,2025-01-14,10:15:00,10,168
285821,2025-01-09,08:15:00,10,271
286238,2025-01-09,18:30:00,10,289
286118,2025-01-13,17:15:00,10,248
286324,2025-01-13,12:20:00,20,354
286180,2025-01-13,17:00:00,20,116
286190,2025-01-14,12:20:00,20,287
286128,2025-01-09,13:00:00,60,118
286383,2025-01-14,19:45:00,10,108
286557,2025-01-14,14:30:00,10,201
286467,2025-01-14,20:00:00,10,108
286672,2025-01-13,21:40:00,20,118
286565,2025-01-14,07:20:00,10,201
286194,2025-01-14,12:40:00,20,287
286060,2025-01-09,13:30:00,10,119
286131,2025-01-09,13:30:00,10,271
285957,2025-01-09,10:00:00,20,337
286276,2025-01-10,08:00:00,10,263
286171,2025-01-10,12:55:00,10,201
286137,2025-01-09,14:00:00,10,221
286088,2025-01-10,12:30:00,10,201
285966,2025-01-10,13:40:00,10,128
286269,2025-01-10,10:15:00,10,263
287153,2025-01-14,18:15:00,10,168
285853,2025-01-16,08:00:00,10,271
286112,2025-01-16,07:45:00,10,201
285983,2025-01-16,11:00:00,10,128
286230,2025-01-16,15:00:00,10,271
285859,2025-01-16,08:15:00,10,271
286273,2025-01-16,07:30:00,10,201
286392,2025-01-16,08:45:00,10,168
285841,2025-01-16,14:40:00,20,116
286277,2025-01-16,10:15:00,10,289
285960,2025-01-16,09:45:00,10,248
286130,2025-01-16,07:00:00,10,201
286381,2025-01-14,16:45:00,10,168
286235,2025-01-16,15:15:00,10,271
286586,2025-01-16,08:00:00,10,201
286595,2025-01-16,06:50:00,10,201
286608,2025-01-16,13:40:00,10,100
286569,2025-01-16,07:15:00,10,201
286540,2025-01-15,18:20:00,10,100
286702,2025-01-16,18:15:00,10,248
286432,2025-01-16,09:40:00,20,116
286217,2025-01-16,14:30:00,10,271
286134,2025-01-16,14:00:00,20,337
286049,2025-01-16,11:15:00,10,248
286019,2025-01-16,10:45:00,10,289
286142,2025-01-16,13:00:00,10,271
286024,2025-01-16,10:00:00,10,271
286231,2025-01-16,16:20:00,10,287
286183,2025-01-16,14:00:00,10,221
286331,2025-01-16,18:45:00,10,248
285338,2025-01-08,18:00:00,10,108
285762,2025-01-08,17:30:00,10,108
286674,2025-01-10,16:45:00,10,248
286645,2025-01-13,12:20:00,20,236
286678,2025-01-13,09:45:00,10,263
285820,2025-01-13,10:20:00,20,116
285827,2025-01-09,07:45:00,30,168
286220,2025-01-13,09:45:00,10,248
285378,2025-01-08,12:40:00,20,161
285372,2025-01-08,10:00:00,20,297
285551,2025-01-08,13:45:00,10,100
285654,2025-01-08,15:30:00,10,100
285505,2025-01-08,11:40:00,10,100
285363,2025-01-08,10:00:00,20,100
285673,2025-01-09,08:00:00,20,201
285545,2025-01-09,12:15:00,10,263
285542,2025-01-09,13:00:00,10,119
285807,2025-01-10,21:00:00,20,118
285637,2025-01-10,15:00:00,10,108
285815,2025-01-10,15:15:00,10,108
285665,2025-01-08,15:00:00,10,100
286035,2025-01-09,18:15:00,10,248
285816,2025-01-12,10:40:00,20,118
285562,2025-01-09,11:30:00,10,248
285772,2025-01-08,18:15:00,10,108
285699,2025-01-08,16:00:00,10,263
285537,2025-01-08,15:20:00,20,102
285490,2025-01-08,11:34:00,20,161
285455,2025-01-08,12:30:00,10,263
285651,2025-01-09,09:00:00,10,263
285641,2025-01-08,14:30:00,10,168
285714,2025-01-08,17:30:00,20,270
285741,2025-01-09,06:50:00,10,201
285625,2025-01-09,12:20:00,60,337
285327,2025-01-09,13:45:00,10,221
285449,2025-01-08,13:30:00,20,119
285764,2025-01-08,17:30:00,10,168
284995,2025-01-07,13:50:00,10,221
284916,2025-01-07,13:15:00,10,289
285065,2025-01-07,15:45:00,10,263
284920,2025-01-07,12:40:00,20,236
285133,2025-01-07,16:45:00,10,289
285064,2025-01-07,17:15:00,10,289
284764,2025-01-07,09:45:00,10,221
284855,2025-01-07,13:20:00,20,270
285235,2025-01-07,18:45:00,10,289
286641,2025-01-15,09:30:00,10,108
285996,2025-01-15,09:15:00,10,263
286446,2025-01-10,11:00:00,10,248
286084,2025-01-15,07:45:00,10,201
285817,2025-01-15,06:30:00,10,201
285669,2025-01-15,18:40:00,20,286
285633,2025-01-15,09:30:00,10,201
285407,2025-01-15,11:10:00,10,100
285702,2025-01-15,16:15:00,10,248
285690,2025-01-15,15:15:00,10,289
285356,2025-01-15,09:15:00,10,201
285539,2025-01-15,13:00:00,10,201
285290,2025-01-15,06:40:00,10,201
285376,2025-01-15,10:50:00,10,100
285546,2025-01-15,14:10:00,10,100
285294,2025-01-15,07:30:00,10,201
285480,2025-01-15,11:30:00,10,263
285623,2025-01-15,14:15:00,10,201
285291,2025-01-15,06:50:00,10,201
285605,2025-01-15,14:00:00,10,201
285636,2025-01-15,12:15:00,10,282
285421,2025-01-15,10:30:00,10,201
285632,2025-01-15,14:50:00,10,100
285729,2025-01-15,16:15:00,10,289
285334,2025-01-15,09:10:00,10,100
285413,2025-01-15,11:20:00,10,100
285427,2025-01-15,12:30:00,10,314
285738,2025-01-15,16:40:00,20,100
285458,2025-01-15,12:40:00,10,100
285450,2025-01-15,10:45:00,10,201
285722,2025-01-15,16:00:00,20,289
285364,2025-01-15,06:20:00,10,201
285795,2025-01-15,17:45:00,10,289
285368,2025-01-15,09:30:00,10,289
285541,2025-01-15,14:00:00,10,100
285536,2025-01-15,09:45:00,10,289
285507,2025-01-15,12:50:00,10,100
285392,2025-01-15,10:00:00,10,248
285568,2025-01-15,15:45:00,10,201
285365,2025-01-15,08:00:00,20,119
285645,2025-01-15,15:10:00,10,100
285355,2025-01-15,11:15:00,20,119
285460,2025-01-15,12:15:00,10,248
285629,2025-01-15,14:40:00,10,100
285653,2025-01-15,08:00:00,10,201
285549,2025-01-15,13:45:00,10,201
285331,2025-01-15,10:15:00,10,263
285328,2025-01-15,10:40:00,10,100
285416,2025-01-15,11:30:00,20,119
285644,2025-01-15,12:30:00,10,248
285781,2025-01-15,18:00:00,10,289
285109,2025-01-15,13:50:00,10,314
285169,2025-01-15,17:40:00,10,100
284756,2025-01-15,12:15:00,10,263
284826,2025-01-07,11:10:00,10,107
284760,2025-01-07,09:45:00,10,221
284716,2025-01-08,14:30:00,20,100
285157,2025-01-08,13:00:00,10,263
285210,2025-01-08,17:00:00,20,224
285740,2025-01-10,14:00:00,20,224
284731,2025-01-08,15:50:00,20,100
284940,2025-01-07,00:45:00,20,119
284880,2025-01-08,08:00:00,20,116
285048,2025-01-07,16:15:00,10,168
285260,2025-01-08,17:45:00,10,168
284876,2025-01-08,15:40:00,20,116
284707,2025-01-07,09:00:00,10,263
284870,2025-01-07,12:20:00,20,116
284844,2025-01-07,13:50:00,20,161
284924,2025-01-07,12:45:00,10,201
285891,2025-01-14,13:00:00,10,221
286650,2025-01-13,09:15:00,10,289
285343,2025-01-13,15:40:00,20,116
285720,2025-01-14,07:45:00,10,201
285579,2025-01-14,14:15:00,10,100
285074,2025-01-14,16:30:00,10,282
285045,2025-01-14,15:45:00,10,248
285189,2025-01-14,19:00:00,10,248
285061,2025-01-14,16:00:00,10,282
284936,2025-01-14,15:50:00,10,100
285054,2025-01-14,17:30:00,10,248
285117,2025-01-14,16:00:00,10,289
285233,2025-01-14,18:15:00,10,289
285139,2025-01-14,18:45:00,10,248
284933,2025-01-14,13:15:00,10,289
285162,2025-01-14,18:20:00,10,100
285204,2025-01-13,18:20:00,20,286
285090,2025-01-14,15:00:00,10,100
285103,2025-01-14,15:00:00,10,289
284852,2025-01-14,12:30:00,10,289
284981,2025-01-14,13:45:00,10,248
284864,2025-01-14,13:00:00,10,221
284860,2025-01-14,11:45:00,10,263
284853,2025-01-14,12:45:00,10,289
285245,2025-01-14,16:45:00,10,289
284710,2025-01-14,07:30:00,10,201
284895,2025-01-14,13:00:00,10,289
284818,2025-01-14,12:15:00,10,289
285051,2025-01-14,14:45:00,10,289
285282,2025-01-14,20:40:00,20,290
285203,2025-01-14,18:00:00,20,289
284873,2025-01-07,13:20:00,20,116
285105,2025-01-07,17:00:00,10,263
284797,2025-01-07,11:00:00,20,375
284846,2025-01-07,19:00:00,10,103
284984,2025-01-10,13:40:00,20,288
284978,2025-01-07,17:45:00,10,289
284776,2025-01-07,10:15:00,10,263
284872,2025-01-07,12:40:00,20,116
278005,2025-01-08,15:30:00,10,263
279235,2025-01-07,19:20:00,20,286
273286,2025-01-08,12:30:00,20,100
273088,2025-01-08,08:00:00,20,100
281428,2025-01-08,08:40:00,20,119
281794,2025-01-08,16:15:00,10,289
281556,2025-01-08,13:00:00,10,201
281360,2025-01-08,12:00:00,10,201
279101,2025-01-07,17:20:00,20,116
278762,2025-01-07,15:20:00,60,116
285111,2025-01-08,16:20:00,20,102
285775,2025-01-10,16:45:00,10,108
285667,2025-01-09,19:00:00,10,168
285383,2025-01-09,11:15:00,10,168
285036,2025-01-13,11:00:00,20,337
285030,2025-01-13,10:00:00,10,119
284985,2025-01-13,09:45:00,20,289
284909,2025-01-13,12:00:00,10,128
286123,2025-01-14,18:30:00,30,168
286127,2025-01-17,13:00:00,10,248
286152,2025-01-17,10:00:00,10,263
286126,2025-01-16,13:15:00,10,221
286338,2025-01-16,17:15:00,10,289
286026,2025-01-16,14:15:00,10,221
286417,2025-01-16,18:30:00,10,289
286099,2025-01-16,13:45:00,10,221
286660,2025-01-16,08:00:00,30,168
286596,2025-01-17,09:45:00,10,263
286478,2025-01-17,09:30:00,10,263
286343,2025-01-16,17:30:00,10,289
286362,2025-01-16,18:00:00,10,289
286328,2025-01-16,17:00:00,10,289
286158,2025-01-16,11:00:00,10,221
286356,2025-01-16,17:45:00,10,289
285688,2025-01-17,10:30:00,10,248
285009,2025-01-14,12:40:00,20,104
285008,2025-01-13,13:40:00,20,104
286644,2025-01-17,16:40:00,10,128
286881,2025-01-21,11:15:00,10,248
285466,2025-01-21,12:30:00,10,289
285166,2025-01-21,17:15:00,10,289
285128,2025-01-21,16:45:00,10,289
284962,2025-01-21,13:00:00,10,108
285058,2025-01-21,14:00:00,10,282
284965,2025-01-21,13:30:00,10,221
285230,2025-01-21,18:15:00,10,221
284957,2025-01-21,12:20:00,60,270
285129,2025-01-21,16:45:00,10,282
286205,2025-01-21,13:45:00,10,103
284959,2025-01-21,13:15:00,10,221
284980,2025-01-21,13:30:00,10,282
285023,2025-01-21,13:15:00,10,282
285076,2025-01-21,15:15:00,10,248
284988,2025-01-21,09:15:00,10,168
284755,2025-01-21,08:40:00,10,100
284857,2025-01-21,11:30:00,10,221
285268,2025-01-21,11:30:00,10,108
285171,2025-01-21,17:30:00,10,221
284945,2025-01-21,12:45:00,10,221
285154,2025-01-21,17:00:00,10,289
285017,2025-01-21,13:40:00,20,116
285250,2025-01-21,19:00:00,10,103
285044,2025-01-21,13:45:00,10,282
285124,2025-01-21,18:30:00,10,103
285263,2025-01-21,19:15:00,10,289
285299,2025-01-22,09:15:00,10,201
285811,2025-01-22,18:30:00,10,108
285351,2025-01-22,09:10:00,20,100
285794,2025-01-22,16:45:00,10,108
285358,2025-01-22,09:15:00,10,108
285326,2025-01-22,08:20:00,20,100
285373,2025-01-22,07:15:00,10,201
285561,2025-01-22,11:30:00,10,201
285445,2025-01-22,12:00:00,10,248
285770,2025-01-22,16:45:00,10,282
285452,2025-01-22,11:00:00,10,201
285295,2025-01-22,06:30:00,10,201
285572,2025-01-22,12:45:00,10,282
285323,2025-01-22,08:45:00,10,119
285423,2025-01-08,10:30:00,60,236
285292,2025-01-08,07:30:00,60,236
286259,2025-01-21,16:00:00,20,116
285482,2025-01-22,11:30:00,10,263
285492,2025-01-21,11:00:00,20,337
285175,2025-01-21,17:00:00,10,248
285234,2025-01-21,18:30:00,10,248
284889,2025-01-21,17:30:00,10,248
286339,2025-01-23,17:15:00,10,248
286041,2025-01-23,13:15:00,10,103
286341,2025-01-23,17:45:00,10,103
286048,2025-01-23,11:00:00,10,221
286162,2025-01-23,16:30:00,10,103
286232,2025-01-23,16:00:00,10,287
286279,2025-01-23,18:00:00,10,108
286098,2025-01-23,12:45:00,10,221
286422,2025-01-23,19:00:00,10,108
286002,2025-01-23,10:00:00,10,221
286570,2025-01-23,12:00:00,10,201
285221,2025-01-23,07:45:00,10,168
284830,2025-01-23,11:15:00,10,103
284722,2025-01-23,14:00:00,20,270
284991,2025-01-23,10:00:00,20,270
286016,2025-01-23,12:15:00,10,103
285990,2025-01-23,12:00:00,10,103
285269,2025-01-23,17:15:00,10,103
284781,2025-01-23,13:00:00,20,270
284705,2025-01-07,19:40:00,20,232
284850,2025-01-23,11:30:00,10,103
285855,2025-01-22,18:30:00,10,168
285604,2025-01-22,14:15:00,10,168
285468,2025-01-22,11:30:00,10,168
285639,2025-01-22,14:00:00,10,168
285430,2025-01-22,10:45:00,10,168
285776,2025-01-22,18:00:00,10,168
285710,2025-01-22,14:40:00,20,116
285518,2025-01-22,12:30:00,10,168
284720,2025-01-22,13:20:00,20,270
285115,2025-01-22,14:30:00,10,168
284726,2025-01-22,14:00:00,20,270
285077,2025-01-21,11:20:00,20,287
285177,2025-01-21,17:45:00,10,221
285222,2025-01-21,18:00:00,10,221
285075,2025-01-16,12:40:00,20,104
285130,2025-01-13,13:00:00,20,201
285648,2025-01-13,08:20:00,20,225
284748,2025-01-13,15:10:00,10,301
284970,2025-01-08,14:00:00,10,282
286254,2025-01-19,20:15:00,10,221
286372,2025-01-16,17:15:00,10,248
286173,2025-01-24,09:30:00,10,103
286263,2025-01-24,14:00:00,10,103
284809,2025-01-27,11:30:00,10,119
284778,2025-01-27,13:20:00,20,270
285793,2025-01-28,14:20:00,10,287
284780,2025-01-28,11:15:00,10,221
284996,2025-01-28,14:00:00,20,287
284820,2025-01-28,11:30:00,10,221
285126,2025-01-28,16:30:00,10,221
284958,2025-01-28,10:40:00,20,161
285143,2025-01-28,16:45:00,10,221
285002,2025-01-28,13:45:00,10,221
284975,2025-01-28,19:30:00,10,108
284992,2025-01-28,10:40:00,20,270
285088,2025-01-28,15:30:00,10,103
285097,2025-01-28,16:30:00,10,263
284989,2025-01-28,14:15:00,10,221
284960,2025-01-28,13:00:00,20,102
285163,2025-01-28,18:15:00,10,263
284829,2025-01-28,12:45:00,10,221
285325,2025-01-29,07:45:00,10,168
285404,2025-01-29,10:00:00,10,168
285424,2025-01-29,10:30:00,10,248
285469,2025-01-29,11:30:00,10,263
285417,2025-01-29,10:45:00,10,168
285332,2025-01-29,09:15:00,10,168
285362,2025-01-29,09:15:00,10,248
285511,2025-01-29,12:45:00,10,248
284835,2025-01-29,10:00:00,20,102
284787,2025-01-29,11:40:00,20,236
285981,2025-01-30,10:30:00,10,221
285016,2025-01-30,10:00:00,10,221
284158,2025-01-30,13:15:00,10,221
286196,2025-01-28,13:20:00,20,104
285259,2025-01-31,18:40:00,20,286
285321,2025-01-29,13:20:00,20,270
285406,2025-01-29,11:15:00,10,168
286337,2025-01-30,10:40:00,20,270
285093,2025-01-30,10:45:00,10,168
286150,2025-01-30,18:00:00,60,204
284956,2025-01-28,10:20:00,20,161
286359,2025-01-24,10:45:00,10,103
286313,2025-01-24,14:45:00,10,103
286484,2025-01-24,10:15:00,10,282
285170,2025-01-07,17:30:00,60,270
284084,2025-01-05,15:00:00,10,107
284089,2025-01-05,15:10:00,10,107
284063,2025-01-05,14:10:00,10,107
284851,2025-01-24,10:40:00,60,288
285425,2025-01-20,12:20:00,20,102
285735,2025-01-20,16:00:00,20,102
285375,2025-01-20,17:00:00,60,288
285725,2025-01-20,15:20:00,20,270
285594,2025-01-20,13:40:00,20,102
285790,2025-01-20,18:20:00,20,286
284922,2025-01-20,11:15:00,10,119
284761,2025-01-20,10:45:00,10,119
284766,2025-01-20,08:30:00,10,119
284733,2025-01-20,08:45:00,10,119
284717,2025-01-20,14:00:00,20,270
284790,2025-01-20,14:40:00,20,270
284102,2025-01-05,15:40:00,10,107
284128,2025-01-07,14:00:00,10,221
284131,2025-01-07,13:00:00,10,201
284135,2025-01-07,12:45:00,10,221
284132,2025-01-07,13:20:00,10,201
284133,2025-01-07,13:40:00,10,201
284058,2025-01-05,13:50:00,10,107
284176,2025-01-06,08:40:00,20,100
284517,2025-01-06,15:35:00,10,107
284865,2025-01-09,09:00:00,10,119
284929,2025-01-09,10:45:00,10,289
284883,2025-01-09,11:40:00,20,341
285176,2025-01-09,13:15:00,10,221
277668,2025-01-09,16:45:00,10,108
285047,2025-01-08,17:15:00,10,282
284807,2025-01-08,11:45:00,10,248
284875,2025-01-08,12:40:00,20,116
284160,2025-01-06,12:00:00,20,104
284521,2025-01-09,13:15:00,10,271
285574,2025-01-16,12:45:00,10,119
285634,2025-01-16,10:15:00,10,168
285565,2025-01-16,13:00:00,10,100
285700,2025-01-16,13:30:00,10,100
285609,2025-01-16,13:10:00,10,100
285520,2025-01-16,12:30:00,10,201
285349,2025-01-16,09:00:00,10,168
285612,2025-01-16,13:20:00,10,100
285432,2025-01-16,12:15:00,10,201
285595,2025-01-16,10:00:00,10,263
285615,2025-01-16,10:00:00,10,168
286667,2025-01-10,17:30:00,10,248
286017,2025-01-15,10:40:00,20,116
285463,2025-01-15,11:15:00,10,168
285517,2025-01-15,12:30:00,10,168
285707,2025-01-15,15:15:00,10,201
285747,2025-01-15,16:45:00,10,168
284796,2025-01-16,12:10:00,20,314
284753,2025-01-16,12:45:00,10,119
285550,2025-01-14,12:15:00,10,168
285272,2025-01-14,19:45:00,10,168
285217,2025-01-14,17:45:00,10,168
284711,2025-01-16,09:45:00,10,263
284150,2025-01-16,12:00:00,10,221
284062,2025-01-16,11:15:00,10,289
284349,2025-01-06,11:51:00,20,287
284242,2025-01-06,20:15:00,10,108
283995,2025-01-12,08:20:00,20,118
283990,2025-01-12,09:00:00,20,118
284034,2025-01-12,11:00:00,20,290
284086,2025-01-12,14:20:00,20,290
284156,2025-01-12,20:45:00,10,221
284569,2025-01-08,16:40:00,20,102
284222,2025-01-06,09:40:00,20,354
284277,2025-01-06,11:10:00,10,107
284359,2025-01-06,12:20:00,10,107
284630,2025-01-07,11:00:00,10,103
284685,2025-01-07,13:30:00,10,108
284181,2025-01-07,08:40:00,20,354
284585,2025-01-07,16:30:00,10,263
284691,2025-01-07,17:00:00,10,289
284500,2025-01-06,15:00:00,60,236
284610,2025-01-07,15:00:00,20,100
284594,2025-01-07,09:00:00,10,301
284625,2025-01-07,11:45:00,10,103
284615,2025-01-07,08:30:00,10,263
284203,2025-01-07,13:45:00,10,289
284587,2025-01-06,17:00:00,60,322
284354,2025-01-07,10:45:00,10,103
284481,2025-01-06,15:30:00,10,263
284288,2025-01-06,11:20:00,10,107
284347,2025-01-06,12:20:00,20,100
284611,2025-01-06,18:30:00,10,103
284165,2025-01-06,07:45:00,10,263
284558,2025-01-06,19:15:00,10,289
284550,2025-01-06,16:15:00,10,107
284260,2025-01-06,10:35:00,10,107
284261,2025-01-06,10:45:00,10,107
284265,2025-01-06,11:00:00,10,107
284382,2025-01-06,12:30:00,10,107
